link_from_QID	link_from_title	link_to_title
Q86675924	조선민주주의인민공화국의 코로나19 범유행	문재인
Q86675924	조선민주주의인민공화국의 코로나19 범유행	세계보건기구
Q86675924	조선민주주의인민공화국의 코로나19 범유행	세계 보건 기구
Q86675924	조선민주주의인민공화국의 코로나19 범유행	유엔
Q86675924	조선민주주의인민공화국의 코로나19 범유행	세계보건기구
Q86675924	조선민주주의인민공화국의 코로나19 범유행	세계보건기구
Q86675924	조선민주주의인민공화국의 코로나19 범유행	데일리NK
Q86675924	조선민주주의인민공화국의 코로나19 범유행	뉴욕 타임스
Q87708832	몽골의 코로나19 범유행	코로나바이러스감염증-19
Q87708832	몽골의 코로나19 범유행	2019년 신종 코로나바이러스
Q87708832	몽골의 코로나19 범유행	몽골
Q87708832	몽골의 코로나19 범유행	몽골
Q87708832	몽골의 코로나19 범유행	코로나바이러스감염증-19
Q87708832	몽골의 코로나19 범유행	모스크바
Q16052285	모함마드 미르모함마디	1948년
Q16052285	모함마드 미르모함마디	2020년
Q16052285	모함마드 미르모함마디	3월 2일
Q16052285	모함마드 미르모함마디	알리 카메네이
Q679049	비토리오 그레고티	1927년
Q679049	비토리오 그레고티	8월 10일
Q679049	비토리오 그레고티	2020년
Q679049	비토리오 그레고티	3월 15일
Q679049	비토리오 그레고티	네오아방가르드
Q679049	비토리오 그레고티	코로나바이러스감염증-19
Q1067412	로렌소 산스	스페인
Q1067412	로렌소 산스	마드리드
Q1067412	로렌소 산스	스페인
Q1067412	로렌소 산스	마드리드
Q1067412	로렌소 산스	코로나바이러스감염증-19
Q1067412	로렌소 산스	미첼 살가도
Q1067412	로렌소 산스	1943년
Q1067412	로렌소 산스	8월 9일
Q1067412	로렌소 산스	2020년
Q1067412	로렌소 산스	3월 21일
Q1067412	로렌소 산스	레알 마드리드 CF
Q1067412	로렌소 산스	말라가 CF
Q1067412	로렌소 산스	코로나바이러스감염증-19
Q87486535	불가리아의 코로나19 범유행	코로나바이러스감염증-19
Q87486535	불가리아의 코로나19 범유행	SARS-CoV-2
Q87486535	불가리아의 코로나19 범유행	불가리아
Q87486535	불가리아의 코로나19 범유행	플레벤
Q87486535	불가리아의 코로나19 범유행	불가리아
Q87486535	불가리아의 코로나19 범유행	코로나바이러스감염증-19
Q87486535	불가리아의 코로나19 범유행	소피아
Q87486535	불가리아의 코로나19 범유행	보이코 보리소프
Q87486535	불가리아의 코로나19 범유행	플로브디프
Q87486535	불가리아의 코로나19 범유행	페르니크
Q87486535	불가리아의 코로나19 범유행	블라고에브그라드
Q87486535	불가리아의 코로나19 범유행	스몰랸
Q87486535	불가리아의 코로나19 범유행	벨리코터르노보
Q87486535	불가리아의 코로나19 범유행	슈멘
Q87486535	불가리아의 코로나19 범유행	파자르지크
Q87486535	불가리아의 코로나19 범유행	두프니차
Q87486535	불가리아의 코로나19 범유행	루멘 라데프
Q87473205	터키의 코로나19 범유행	코로나바이러스감염증-19
Q87473205	터키의 코로나19 범유행	SARS-CoV-2
Q87473205	터키의 코로나19 범유행	터키
Q87473205	터키의 코로나19 범유행	터키
Q87473205	터키의 코로나19 범유행	코로나바이러스감염증-19
Q1945815	킴 토라	카탈루냐 지방
Q1945815	킴 토라	2018년
Q1945815	킴 토라	5월 18일
Q1945815	킴 토라	카탈루냐 공화국 (2017년)
Q1945815	킴 토라	코로나19
Q87250803	뉴질랜드의 코로나19 범유행	코로나바이러스감염증-19
Q87250803	뉴질랜드의 코로나19 범유행	SARS-CoV-2
Q87250803	뉴질랜드의 코로나19 범유행	뉴질랜드
Q87250803	뉴질랜드의 코로나19 범유행	오클랜드 (뉴질랜드)
Q87250803	뉴질랜드의 코로나19 범유행	뉴질랜드
Q87250803	뉴질랜드의 코로나19 범유행	코로나19 범유행
Q87250803	뉴질랜드의 코로나19 범유행	1월 28일
Q87250803	뉴질랜드의 코로나19 범유행	1월 30일
Q87250803	뉴질랜드의 코로나19 범유행	뉴질랜드
Q87250803	뉴질랜드의 코로나19 범유행	2월 28일
Q87250803	뉴질랜드의 코로나19 범유행	인도네시아
Q87250803	뉴질랜드의 코로나19 범유행	발리
Q87250803	뉴질랜드의 코로나19 범유행	2월 26일
Q87250803	뉴질랜드의 코로나19 범유행	오클랜드
Q87250803	뉴질랜드의 코로나19 범유행	2월 28일
Q87250803	뉴질랜드의 코로나19 범유행	이란
Q87250803	뉴질랜드의 코로나19 범유행	뉴질랜드
Q87250803	뉴질랜드의 코로나19 범유행	6월 15일
Q87250803	뉴질랜드의 코로나19 범유행	6월 28일
Q1868688	마크 블럼	미국
Q1868688	마크 블럼	뉴저지주
Q1868688	마크 블럼	미국
Q1868688	마크 블럼	뉴저지주
Q1868688	마크 블럼	미국
Q1868688	마크 블럼	뉴욕
Q1868688	마크 블럼	펜실베이니아주
Q1868688	마크 블럼	배우
Q1868688	마크 블럼	개신교
Q1868688	마크 블럼	1950년
Q1868688	마크 블럼	5월 14일
Q1868688	마크 블럼	2020년
Q1868688	마크 블럼	3월 25일
Q1868688	마크 블럼	코로나바이러스감염증-19
Q1868688	마크 블럼	Internet Theatre Database
Q87687648	세인트빈센트 그레나딘의 코로나19 범유행	SARS-CoV-2
Q87687648	세인트빈센트 그레나딘의 코로나19 범유행	코로나바이러스감염증-19
Q87687648	세인트빈센트 그레나딘의 코로나19 범유행	세인트빈센트 그레나딘
Q87687648	세인트빈센트 그레나딘의 코로나19 범유행	영국
Q87687648	세인트빈센트 그레나딘의 코로나19 범유행	세인트빈센트 그레나딘
Q87687648	세인트빈센트 그레나딘의 코로나19 범유행	영국
Q87687648	세인트빈센트 그레나딘의 코로나19 범유행	바베이도스
Q87687648	세인트빈센트 그레나딘의 코로나19 범유행	세인트빈센트섬
Q87687648	세인트빈센트 그레나딘의 코로나19 범유행	영국항공
Q88137634	파푸아뉴기니의 코로나19 범유행	코로나바이러스감염증-19
Q88137634	파푸아뉴기니의 코로나19 범유행	SARS-CoV-2
Q88137634	파푸아뉴기니의 코로나19 범유행	파푸아뉴기니
Q88137634	파푸아뉴기니의 코로나19 범유행	중화인민공화국
Q88137634	파푸아뉴기니의 코로나19 범유행	후베이성
Q88137634	파푸아뉴기니의 코로나19 범유행	우한시
Q88137634	파푸아뉴기니의 코로나19 범유행	파푸아뉴기니
Q88137634	파푸아뉴기니의 코로나19 범유행	코로나19 범유행
Q88137634	파푸아뉴기니의 코로나19 범유행	인도네시아
Q88568089	리비아의 코로나19 범유행	코로나바이러스감염증-19
Q88568089	리비아의 코로나19 범유행	SARS-CoV-2
Q88568089	리비아의 코로나19 범유행	리비아
Q88568089	리비아의 코로나19 범유행	리비아 위기
Q88568089	리비아의 코로나19 범유행	Reuters
Q87836826	동티모르의 코로나19 범유행	코로나바이러스감염증-19
Q87836826	동티모르의 코로나19 범유행	SARS-CoV-2
Q87836826	동티모르의 코로나19 범유행	동티모르
Q87836826	동티모르의 코로나19 범유행	코로나19 범유행
Q88864139	세인트키츠 네비스의 코로나19 범유행	코로나바이러스감염증-19
Q88864139	세인트키츠 네비스의 코로나19 범유행	SARS-CoV-2
Q88864139	세인트키츠 네비스의 코로나19 범유행	세인트키츠 네비스
Q88864139	세인트키츠 네비스의 코로나19 범유행	중화인민공화국
Q88864139	세인트키츠 네비스의 코로나19 범유행	후베이성
Q88864139	세인트키츠 네비스의 코로나19 범유행	우한시
Q88864139	세인트키츠 네비스의 코로나19 범유행	뉴욕
Q88617000	기니비사우의 코로나19 범유행	SARS-CoV-2
Q88617000	기니비사우의 코로나19 범유행	코로나바이러스감염증-19
Q88617000	기니비사우의 코로나19 범유행	기니비사우
Q88864673	터크스 케이커스 제도의 코로나19 범유행	코로나바이러스감염증-19
Q88864673	터크스 케이커스 제도의 코로나19 범유행	SARS-CoV-2
Q88864673	터크스 케이커스 제도의 코로나19 범유행	터크스 케이커스 제도
Q88864673	터크스 케이커스 제도의 코로나19 범유행	터크스 케이커스 제도
Q87740086	지브롤터의 코로나19 범유행	코로나바이러스감염증-19
Q87740086	지브롤터의 코로나19 범유행	SARS-CoV-2
Q87740086	지브롤터의 코로나19 범유행	이탈리아
Q87740086	지브롤터의 코로나19 범유행	지브롤터
Q87740086	지브롤터의 코로나19 범유행	말라가 코스타델솔 공항
Q87730008	케이맨 제도의 코로나19 범유행	코로나바이러스감염증-19
Q87730008	케이맨 제도의 코로나19 범유행	케이맨 제도
Q87730008	케이맨 제도의 코로나19 범유행	SARS-CoV-2
Q87730008	케이맨 제도의 코로나19 범유행	코로나바이러스감염증-19 범유행
Q87730008	케이맨 제도의 코로나19 범유행	멕시코
Q87730008	케이맨 제도의 코로나19 범유행	몰타
Q87730008	케이맨 제도의 코로나19 범유행	자메이카
Q88870152	앵귈라의 코로나19 범유행	SARS-CoV-2
Q88870152	앵귈라의 코로나19 범유행	코로나바이러스감염증-19
Q88870152	앵귈라의 코로나19 범유행	앵귈라
Q88870152	앵귈라의 코로나19 범유행	영국의 해외 영토
Q88870152	앵귈라의 코로나19 범유행	코로나19 범유행
Q88870583	영국령 버진아일랜드의 코로나19 범유행	코로나바이러스감염증-19
Q88870583	영국령 버진아일랜드의 코로나19 범유행	SARS-CoV-2
Q88870583	영국령 버진아일랜드의 코로나19 범유행	후베이성
Q88870583	영국령 버진아일랜드의 코로나19 범유행	우한시
Q88870583	영국령 버진아일랜드의 코로나19 범유행	영국령 버진아일랜드
Q88870583	영국령 버진아일랜드의 코로나19 범유행	영국의 해외 영토
Q88870583	영국령 버진아일랜드의 코로나19 범유행	코로나19 범유행
Q88870583	영국령 버진아일랜드의 코로나19 범유행	뉴욕
Q88082556	버뮤다의 코로나19 범유행	SARS-CoV-2
Q88082556	버뮤다의 코로나19 범유행	코로나바이러스감염증-19
Q88082556	버뮤다의 코로나19 범유행	버뮤다
Q88082409	아크로티리 데켈리아의 코로나19 범유행	SARS-CoV-2
Q88082409	아크로티리 데켈리아의 코로나19 범유행	아크로티리 데켈리아
Q88082409	아크로티리 데켈리아의 코로나19 범유행	코로나바이러스감염증-19
Q88082409	아크로티리 데켈리아의 코로나19 범유행	영국의 해외 영토
Q88082409	아크로티리 데켈리아의 코로나19 범유행	키프로스
Q88082409	아크로티리 데켈리아의 코로나19 범유행	영국
Q88082409	아크로티리 데켈리아의 코로나19 범유행	접촉자 추적
Q88727847	올란드 제도의 코로나19 범유행	코로나바이러스감염증-19
Q88727847	올란드 제도의 코로나19 범유행	SARS-CoV-2
Q88727847	올란드 제도의 코로나19 범유행	올란드 제도
Q87144431	생마르탱의 코로나19 범유행	코로나바이러스감염증-19
Q87144431	생마르탱의 코로나19 범유행	SARS-CoV-2
Q87144431	생마르탱의 코로나19 범유행	생마르탱
Q87144431	생마르탱의 코로나19 범유행	생마르탱
Q87144431	생마르탱의 코로나19 범유행	생바르텔레미
Q88082922	신트마르턴의 코로나19 범유행	코로나바이러스감염증-19
Q88082922	신트마르턴의 코로나19 범유행	SARS-CoV-2
Q88082922	신트마르턴의 코로나19 범유행	신트마르턴
Q87709760	퀴라소의 코로나19 범유행	SARS-CoV-2
Q87709760	퀴라소의 코로나19 범유행	코로나바이러스감염증-19
Q87709760	퀴라소의 코로나19 범유행	퀴라소
Q87709760	퀴라소의 코로나19 범유행	네덜란드
Q87709760	퀴라소의 코로나19 범유행	네덜란드
Q87709760	퀴라소의 코로나19 범유행	퀴라소
Q87243915	남아프리카 공화국의 코로나19 범유행	코로나바이러스감염증-19
Q87243915	남아프리카 공화국의 코로나19 범유행	2019년 신종 코로나바이러스
Q87243915	남아프리카 공화국의 코로나19 범유행	남아프리카 공화국
Q87243915	남아프리카 공화국의 코로나19 범유행	중화인민공화국
Q87243915	남아프리카 공화국의 코로나19 범유행	후베이성
Q87243915	남아프리카 공화국의 코로나19 범유행	우한시
Q87243915	남아프리카 공화국의 코로나19 범유행	남아프리카 공화국
Q87243915	남아프리카 공화국의 코로나19 범유행	코로나19 범유행
Q87243915	남아프리카 공화국의 코로나19 범유행	시릴 라마포사
Q87243915	남아프리카 공화국의 코로나19 범유행	세계보건기구
Q87243915	남아프리카 공화국의 코로나19 범유행	국제적 공중보건 비상사태
Q87718451	나이지리아의 코로나19 범유행	코로나바이러스감염증-19
Q87718451	나이지리아의 코로나19 범유행	2019년 신종 코로나바이러스
Q87718451	나이지리아의 코로나19 범유행	나이지리아
Q87718451	나이지리아의 코로나19 범유행	중화인민공화국
Q87718451	나이지리아의 코로나19 범유행	후베이성
Q87718451	나이지리아의 코로나19 범유행	우한시
Q87718451	나이지리아의 코로나19 범유행	The New York Times
Q87718451	나이지리아의 코로나19 범유행	나이지리아
Q87718451	나이지리아의 코로나19 범유행	코로나19 범유행
Q87718451	나이지리아의 코로나19 범유행	라고스
Q87718451	나이지리아의 코로나19 범유행	이탈리아
Q87718451	나이지리아의 코로나19 범유행	SARS-CoV-2
Q87718451	나이지리아의 코로나19 범유행	Nigeria Centre for Disease Control
Q87718451	나이지리아의 코로나19 범유행	The New York Times
Q87718451	나이지리아의 코로나19 범유행	오군주
Q87718451	나이지리아의 코로나19 범유행	에베코로
Q87718451	나이지리아의 코로나19 범유행	P.M. News
Q87718451	나이지리아의 코로나19 범유행	에누구주
Q87718451	나이지리아의 코로나19 범유행	라고스주
Q87718451	나이지리아의 코로나19 범유행	리버스주
Q87718451	나이지리아의 코로나19 범유행	카노주
Q87718451	나이지리아의 코로나19 범유행	연방 수도 지구
Q87718451	나이지리아의 코로나19 범유행	Premium Times
Q87718451	나이지리아의 코로나19 범유행	Daily Post (Nigeria)
Q87718451	나이지리아의 코로나19 범유행	중국 대륙의 코로나19 범유행
Q87718451	나이지리아의 코로나19 범유행	This Day
Q87718451	나이지리아의 코로나19 범유행	MSN
Q87718451	나이지리아의 코로나19 범유행	세계보건기구
Q87718451	나이지리아의 코로나19 범유행	This Day
Q87718451	나이지리아의 코로나19 범유행	중화인민공화국
Q87718451	나이지리아의 코로나19 범유행	Nigerian Tribune
Q87718451	나이지리아의 코로나19 범유행	이탈리아
Q87718451	나이지리아의 코로나19 범유행	밀라노
Q87718451	나이지리아의 코로나19 범유행	무르탈라 모하메드 국제공항
Q87718451	나이지리아의 코로나19 범유행	P.M. News
Q87705884	케냐의 코로나19 범유행	코로나바이러스감염증-19
Q87705884	케냐의 코로나19 범유행	2019년 신종 코로나바이러스
Q87705884	케냐의 코로나19 범유행	케냐
Q87705884	케냐의 코로나19 범유행	중화인민공화국
Q87705884	케냐의 코로나19 범유행	후베이성
Q87705884	케냐의 코로나19 범유행	우한시
Q87705884	케냐의 코로나19 범유행	케냐
Q87705884	케냐의 코로나19 범유행	코로나19 범유행
Q87705884	케냐의 코로나19 범유행	나이로비
Q87705884	케냐의 코로나19 범유행	카지도
Q87705884	케냐의 코로나19 범유행	세계보건기구
Q87705884	케냐의 코로나19 범유행	중화인민공화국
Q87705884	케냐의 코로나19 범유행	후베이성
Q87705884	케냐의 코로나19 범유행	우한시
Q87705884	케냐의 코로나19 범유행	신종 코로나바이러스
Q87705884	케냐의 코로나19 범유행	우한화난수산물도매시장
Q87705884	케냐의 코로나19 범유행	중증급성호흡기증후군
Q87705884	케냐의 코로나19 범유행	COVID-19
Q87705884	케냐의 코로나19 범유행	치명률
Q87705884	케냐의 코로나19 범유행	감염 경로
Q87705884	케냐의 코로나19 범유행	독감
Q87705884	케냐의 코로나19 범유행	바이러스성 폐렴
Q87705884	케냐의 코로나19 범유행	마타투
Q87705884	케냐의 코로나19 범유행	선진국
Q87705884	케냐의 코로나19 범유행	케이프타운 대학교
Q87250930	카메룬의 코로나19 범유행	코로나바이러스감염증-19
Q87250930	카메룬의 코로나19 범유행	2019년 신종 코로나바이러스
Q87250930	카메룬의 코로나19 범유행	카메룬
Q87250930	카메룬의 코로나19 범유행	중화인민공화국
Q87250930	카메룬의 코로나19 범유행	후베이성
Q87250930	카메룬의 코로나19 범유행	우한시
Q87250930	카메룬의 코로나19 범유행	카메룬
Q87250930	카메룬의 코로나19 범유행	코로나19 범유행
Q87250930	카메룬의 코로나19 범유행	SARS-CoV-2
Q87250930	카메룬의 코로나19 범유행	COVID-19
Q87250930	카메룬의 코로나19 범유행	세계보건기구
Q87250930	카메룬의 코로나19 범유행	중화인민공화국
Q87250930	카메룬의 코로나19 범유행	후베이성
Q87250930	카메룬의 코로나19 범유행	우한시
Q87250930	카메룬의 코로나19 범유행	신종 코로나바이러스
Q87250930	카메룬의 코로나19 범유행	우한화난수산물도매시장
Q87250930	카메룬의 코로나19 범유행	중증급성호흡기증후군
Q87250930	카메룬의 코로나19 범유행	COVID-19
Q87250930	카메룬의 코로나19 범유행	치명률
Q87250930	카메룬의 코로나19 범유행	감염 경로
Q87250930	카메룬의 코로나19 범유행	독감
Q87250930	카메룬의 코로나19 범유행	바이러스성 폐렴
Q87250930	카메룬의 코로나19 범유행	중앙아프리카
Q87250930	카메룬의 코로나19 범유행	카메룬
Q87250930	카메룬의 코로나19 범유행	야운데
Q87250930	카메룬의 코로나19 범유행	프랑스
Q87250930	카메룬의 코로나19 범유행	두알라
Q87250930	카메룬의 코로나19 범유행	야운데
Q87250930	카메룬의 코로나19 범유행	바푸삼
Q87652000	파키스탄의 코로나19 범유행	코로나바이러스감염증-19
Q87652000	파키스탄의 코로나19 범유행	2019년 신종 코로나바이러스
Q87652000	파키스탄의 코로나19 범유행	파키스탄
Q87652000	파키스탄의 코로나19 범유행	카라치
Q87652000	파키스탄의 코로나19 범유행	중화인민공화국
Q87652000	파키스탄의 코로나19 범유행	후베이성
Q87652000	파키스탄의 코로나19 범유행	우한시
Q87652000	파키스탄의 코로나19 범유행	파키스탄
Q87652000	파키스탄의 코로나19 범유행	코로나19 범유행
Q87652000	파키스탄의 코로나19 범유행	펀자브주 (파키스탄)
Q87652000	파키스탄의 코로나19 범유행	신드주
Q87652000	파키스탄의 코로나19 범유행	발루치스탄
Q87652000	파키스탄의 코로나19 범유행	아자드 카슈미르
Q87652000	파키스탄의 코로나19 범유행	길기트발티스탄
Q87652000	파키스탄의 코로나19 범유행	라호르
Q87652000	파키스탄의 코로나19 범유행	세계보건기구
Q87652000	파키스탄의 코로나19 범유행	중화인민공화국
Q87652000	파키스탄의 코로나19 범유행	후베이성
Q87652000	파키스탄의 코로나19 범유행	우한시
Q87652000	파키스탄의 코로나19 범유행	신종 코로나바이러스
Q87652000	파키스탄의 코로나19 범유행	우한화난수산물도매시장
Q87652000	파키스탄의 코로나19 범유행	중증급성호흡기증후군
Q87652000	파키스탄의 코로나19 범유행	COVID-19
Q87652000	파키스탄의 코로나19 범유행	치명률
Q87652000	파키스탄의 코로나19 범유행	감염 경로
Q87652000	파키스탄의 코로나19 범유행	독감
Q87652000	파키스탄의 코로나19 범유행	바이러스성 폐렴
Q87652000	파키스탄의 코로나19 범유행	COVID-19
Q87652000	파키스탄의 코로나19 범유행	광저우
Q87652000	파키스탄의 코로나19 범유행	밀라노
Q87652000	파키스탄의 코로나19 범유행	파키스탄 영사관
Q87652000	파키스탄의 코로나19 범유행	이탈리아
Q87652000	파키스탄의 코로나19 범유행	브레시아
Q87652000	파키스탄의 코로나19 범유행	아프가니스탄
Q87652000	파키스탄의 코로나19 범유행	파키스탄의 재외공관 목록
Q87652000	파키스탄의 코로나19 범유행	영국
Q87652000	파키스탄의 코로나19 범유행	런던
Q86628344	멕시코의 코로나19 범유행	코로나바이러스감염증-19
Q86628344	멕시코의 코로나19 범유행	2019년 신종 코로나바이러스
Q86628344	멕시코의 코로나19 범유행	멕시코
Q86628344	멕시코의 코로나19 범유행	멕시코시티
Q86628344	멕시코의 코로나19 범유행	로스모치스
Q86628344	멕시코의 코로나19 범유행	중화인민공화국
Q86628344	멕시코의 코로나19 범유행	후베이성
Q86628344	멕시코의 코로나19 범유행	우한시
Q86628344	멕시코의 코로나19 범유행	멕시코
Q86628344	멕시코의 코로나19 범유행	코로나19 범유행
Q86628344	멕시코의 코로나19 범유행	COVID-19
Q86628344	멕시코의 코로나19 범유행	중국 대륙의 코로나19 범유행
Q86628344	멕시코의 코로나19 범유행	태국의 코로나19 범유행
Q86628344	멕시코의 코로나19 범유행	대한민국의 코로나19 범유행
Q86628344	멕시코의 코로나19 범유행	미국의 코로나19 범유행
Q86628344	멕시코의 코로나19 범유행	세계보건기구
Q86628344	멕시코의 코로나19 범유행	중화인민공화국
Q86628344	멕시코의 코로나19 범유행	후베이성
Q86628344	멕시코의 코로나19 범유행	우한시
Q86628344	멕시코의 코로나19 범유행	신종 코로나바이러스
Q86628344	멕시코의 코로나19 범유행	우한화난수산물도매시장
Q86628344	멕시코의 코로나19 범유행	중증급성호흡기증후군
Q86628344	멕시코의 코로나19 범유행	COVID-19
Q86628344	멕시코의 코로나19 범유행	치명률
Q86628344	멕시코의 코로나19 범유행	감염 경로
Q86628344	멕시코의 코로나19 범유행	독감
Q86628344	멕시코의 코로나19 범유행	바이러스성 폐렴
Q87666247	가나의 코로나19 범유행	코로나바이러스감염증-19
Q87666247	가나의 코로나19 범유행	2019년 신종 코로나바이러스
Q87666247	가나의 코로나19 범유행	가나
Q87666247	가나의 코로나19 범유행	아크라
Q87666247	가나의 코로나19 범유행	중화인민공화국
Q87666247	가나의 코로나19 범유행	후베이성
Q87666247	가나의 코로나19 범유행	우한시
Q87666247	가나의 코로나19 범유행	가나
Q87666247	가나의 코로나19 범유행	코로나19 범유행
Q87666247	가나의 코로나19 범유행	COVID-19
Q87666247	가나의 코로나19 범유행	SARS-CoV-2
Q87666247	가나의 코로나19 범유행	노르웨이
Q87666247	가나의 코로나19 범유행	터키
Q87666247	가나의 코로나19 범유행	세계보건기구
Q87666247	가나의 코로나19 범유행	중화인민공화국
Q87666247	가나의 코로나19 범유행	후베이성
Q87666247	가나의 코로나19 범유행	우한시
Q87666247	가나의 코로나19 범유행	신종 코로나바이러스
Q87666247	가나의 코로나19 범유행	우한화난수산물도매시장
Q87666247	가나의 코로나19 범유행	중증급성호흡기증후군
Q87666247	가나의 코로나19 범유행	COVID-19
Q87666247	가나의 코로나19 범유행	치명률
Q87666247	가나의 코로나19 범유행	감염 경로
Q87666247	가나의 코로나19 범유행	독감
Q87666247	가나의 코로나19 범유행	바이러스성 폐렴
Q87666247	가나의 코로나19 범유행	아샨티주
Q88561418	벨리즈의 코로나19 범유행	코로나바이러스감염증-19
Q88561418	벨리즈의 코로나19 범유행	SARS-CoV-2
Q88561418	벨리즈의 코로나19 범유행	벨리즈
Q88561418	벨리즈의 코로나19 범유행	캘리포니아주
Q88561418	벨리즈의 코로나19 범유행	로스앤젤레스
Q88561418	벨리즈의 코로나19 범유행	딘 배로
Q87707727	세인트루시아의 코로나19 범유행	코로나바이러스감염증-19
Q87707727	세인트루시아의 코로나19 범유행	SARS-CoV-2
Q87707727	세인트루시아의 코로나19 범유행	세인트루시아
Q87707727	세인트루시아의 코로나19 범유행	세인트루시아
Q87707727	세인트루시아의 코로나19 범유행	영국
Q87707727	세인트루시아의 코로나19 범유행	사회적 거리두기
Q87770645	소말리아의 코로나19 범유행	코로나바이러스감염증-19
Q87770645	소말리아의 코로나19 범유행	SARS-CoV-2
Q87770645	소말리아의 코로나19 범유행	소말리아
Q87770645	소말리아의 코로나19 범유행	소말리아
Q87770645	소말리아의 코로나19 범유행	코로나19 범유행
Q87770645	소말리아의 코로나19 범유행	알자지라
Q87770645	소말리아의 코로나19 범유행	중국
Q87770645	소말리아의 코로나19 범유행	중국
Q87770645	소말리아의 코로나19 범유행	이란
Q87770645	소말리아의 코로나19 범유행	이탈리아
Q87770645	소말리아의 코로나19 범유행	대한민국
Q87770645	소말리아의 코로나19 범유행	까트
Q87770645	소말리아의 코로나19 범유행	하산 알리 카이레
Q87770645	소말리아의 코로나19 범유행	남아프리카 공화국
Q87766242	라이베리아의 코로나19 범유행	코로나바이러스감염증-19
Q87766242	라이베리아의 코로나19 범유행	SARS-CoV-2
Q87766242	라이베리아의 코로나19 범유행	중국
Q87766242	라이베리아의 코로나19 범유행	우한시
Q87766242	라이베리아의 코로나19 범유행	라이베리아
Q87766242	라이베리아의 코로나19 범유행	라이베리아
Q87766242	라이베리아의 코로나19 범유행	코로나19 범유행
Q87766242	라이베리아의 코로나19 범유행	조지 웨아
Q87766242	라이베리아의 코로나19 범유행	이탈리아
Q87766242	라이베리아의 코로나19 범유행	코트디부아르
Q87766242	라이베리아의 코로나19 범유행	라이베리아
Q87766242	라이베리아의 코로나19 범유행	기니
Q88082670	차드의 코로나19 범유행	코로나바이러스감염증-19
Q88082670	차드의 코로나19 범유행	SARS-CoV-2
Q88082670	차드의 코로나19 범유행	차드
Q88082670	차드의 코로나19 범유행	두알라
Q88082670	차드의 코로나19 범유행	모로코
Q88082670	차드의 코로나19 범유행	Reuters
Q88082670	차드의 코로나19 범유행	은자메나
Q88082670	차드의 코로나19 범유행	모스크
Q88082670	차드의 코로나19 범유행	Medical Xpress
Q87706558	콩고 민주 공화국의 코로나19 범유행	코로나바이러스감염증-19
Q87706558	콩고 민주 공화국의 코로나19 범유행	2019년 신종 코로나바이러스
Q87706558	콩고 민주 공화국의 코로나19 범유행	콩고 민주 공화국
Q87706558	콩고 민주 공화국의 코로나19 범유행	킨샤사
Q87706558	콩고 민주 공화국의 코로나19 범유행	중화인민공화국
Q87706558	콩고 민주 공화국의 코로나19 범유행	후베이성
Q87706558	콩고 민주 공화국의 코로나19 범유행	우한시
Q87706558	콩고 민주 공화국의 코로나19 범유행	콩고 민주 공화국
Q87706558	콩고 민주 공화국의 코로나19 범유행	코로나19 범유행
Q87706558	콩고 민주 공화국의 코로나19 범유행	SARS-CoV-2
Q87706558	콩고 민주 공화국의 코로나19 범유행	COVID-19
Q87706558	콩고 민주 공화국의 코로나19 범유행	세계보건기구
Q87706558	콩고 민주 공화국의 코로나19 범유행	중화인민공화국
Q87706558	콩고 민주 공화국의 코로나19 범유행	후베이성
Q87706558	콩고 민주 공화국의 코로나19 범유행	우한시
Q87706558	콩고 민주 공화국의 코로나19 범유행	신종 코로나바이러스
Q87706558	콩고 민주 공화국의 코로나19 범유행	우한화난수산물도매시장
Q87706558	콩고 민주 공화국의 코로나19 범유행	중증급성호흡기증후군
Q87706558	콩고 민주 공화국의 코로나19 범유행	COVID-19
Q87706558	콩고 민주 공화국의 코로나19 범유행	치명률
Q87706558	콩고 민주 공화국의 코로나19 범유행	감염 경로
Q87706558	콩고 민주 공화국의 코로나19 범유행	독감
Q87706558	콩고 민주 공화국의 코로나19 범유행	바이러스성 폐렴
Q87706558	콩고 민주 공화국의 코로나19 범유행	펠릭스 치세케디
Q87665038	에티오피아의 코로나19 범유행	코로나바이러스감염증-19
Q87665038	에티오피아의 코로나19 범유행	2019년 신종 코로나바이러스
Q87665038	에티오피아의 코로나19 범유행	에티오피아
Q87665038	에티오피아의 코로나19 범유행	아디스아바바
Q87665038	에티오피아의 코로나19 범유행	중화인민공화국
Q87665038	에티오피아의 코로나19 범유행	후베이성
Q87665038	에티오피아의 코로나19 범유행	우한시
Q87665038	에티오피아의 코로나19 범유행	에티오피아
Q87665038	에티오피아의 코로나19 범유행	코로나19 범유행
Q87665038	에티오피아의 코로나19 범유행	비상사태
Q87665038	에티오피아의 코로나19 범유행	세계보건기구
Q87665038	에티오피아의 코로나19 범유행	중화인민공화국
Q87665038	에티오피아의 코로나19 범유행	후베이성
Q87665038	에티오피아의 코로나19 범유행	우한시
Q87665038	에티오피아의 코로나19 범유행	신종 코로나바이러스
Q87665038	에티오피아의 코로나19 범유행	우한화난수산물도매시장
Q87665038	에티오피아의 코로나19 범유행	중증급성호흡기증후군
Q87665038	에티오피아의 코로나19 범유행	COVID-19
Q87665038	에티오피아의 코로나19 범유행	치명률
Q87665038	에티오피아의 코로나19 범유행	감염 경로
Q87665038	에티오피아의 코로나19 범유행	독감
